Date,Time,User Full Name *Anonymized
2023-12-18, 15:07:41,60
2023-11-20, 15:07:42,67
2023-11-20, 15:07:42,67
2023-12-09, 15:07:42,117
2023-11-20, 15:07:43,145
2023-11-20, 15:07:43,145
2023-12-15, 15:07:43,9
2023-11-20, 15:07:44,142
2023-11-20, 15:07:44,25
2023-11-20, 15:07:44,67
2023-11-20, 15:07:44,142
2023-11-20, 15:07:44,25
2023-11-20, 15:07:44,67
2023-12-23, 15:07:44,80
2023-12-23, 15:07:44,80
2023-11-20, 15:07:45,67
2023-11-20, 15:07:45,25
2023-11-20, 15:07:45,67
2023-12-18, 15:07:45,60
2023-11-20, 15:07:46,148
2023-11-20, 15:07:46,67
2023-11-20, 15:07:46,11
2023-11-20, 15:07:46,25
2023-11-20, 15:07:46,32
2023-11-20, 15:07:46,148
2023-11-20, 15:07:46,11
2023-11-20, 15:07:46,67
2023-11-20, 15:07:47,67
2023-11-20, 15:07:47,32
2023-11-20, 15:07:47,67
2023-11-20, 15:07:48,32
2023-11-20, 15:07:48,25
2023-11-20, 15:07:48,32
2023-11-20, 15:07:48,25
2023-11-20, 15:07:49,67
2023-11-20, 15:07:49,67
2023-10-25, 15:07:50,57
2023-10-25, 15:07:50,57
2023-11-20, 15:07:50,67
2023-11-20, 15:07:50,41
2023-11-20, 15:07:50,25
2023-11-20, 15:07:50,67
2023-11-20, 15:07:50,41
2023-12-09, 15:07:50,117
2023-10-18, 15:07:51,111
2023-11-20, 15:07:51,25
2023-11-20, 15:07:52,78
2023-11-20, 15:07:52,55
2023-11-20, 15:07:52,78
2023-11-20, 15:07:52,55
2023-11-20, 15:07:53,25
2023-11-20, 15:07:53,67
2023-11-20, 15:07:53,148
2023-11-20, 15:07:53,25
2023-11-20, 15:07:53,67
2023-11-20, 15:07:53,148
2023-11-20, 15:07:54,32
2023-11-20, 15:07:55,25
2023-11-20, 15:07:55,32
2023-11-20, 15:07:55,67
2023-11-20, 15:07:55,41
2023-11-20, 15:07:55,25
2023-11-20, 15:07:56,95
2023-11-20, 15:07:56,120
2023-11-20, 15:07:56,142
2023-11-20, 15:07:56,67
2023-11-20, 15:07:56,41
2023-11-20, 15:07:56,95
2023-11-20, 15:07:56,120
2023-11-20, 15:07:56,142
2023-11-20, 15:07:57,67
2023-11-20, 15:07:57,19
2023-11-20, 15:07:57,41
2023-11-20, 15:07:57,67
2023-11-20, 15:07:57,19
2023-11-20, 15:07:57,41
2023-12-03, 15:07:58,134
2023-12-03, 15:07:58,134
2023-11-20, 15:07:59,41
2023-11-20, 15:07:59,41
2023-10-11, 15:08:01,127
2023-11-20, 15:08:01,148
2023-11-20, 15:08:01,148
2023-12-03, 15:08:01,134
2023-11-20, 15:08:02,148
2023-11-20, 15:08:02,67
2023-11-20, 15:08:02,148
2023-11-20, 15:08:02,67
2023-12-03, 15:08:02,134
2023-11-20, 15:08:03,67
2023-11-20, 15:08:03,25
2023-11-20, 15:08:03,67
2023-11-20, 15:08:03,25
2023-12-09, 15:08:03,117
2023-10-11, 15:08:04,127
2023-10-25, 15:08:04,96
2023-11-20, 15:08:04,148
2023-11-20, 15:08:04,148
2023-11-20, 15:08:05,67
2023-11-20, 15:08:05,67
2023-11-20, 15:08:06,117
2023-11-20, 15:08:06,25
2023-11-20, 15:08:06,117
2023-11-20, 15:08:06,25
2023-10-11, 15:08:07,127
2023-10-11, 15:08:07,127
2023-12-09, 15:08:08,117
2023-11-13, 15:08:10,13
2023-11-13, 15:08:10,13
2023-11-13, 15:08:10,13
2023-11-20, 15:08:10,67
2023-10-09, 15:08:11,86
2023-11-20, 15:08:11,67
2023-11-20, 15:08:11,117
2023-10-09, 15:08:12,86
2023-11-20, 15:08:12,117
2023-11-20, 15:08:13,67
2023-11-20, 15:08:13,67
2023-11-20, 15:08:14,91
2023-11-20, 15:08:14,41
2023-11-20, 15:08:15,91
2023-11-20, 15:08:15,41
2023-12-17, 15:08:15,45
2023-12-17, 15:08:15,45
2023-12-17, 15:08:15,45
2023-10-09, 15:08:16,86
2023-10-25, 15:08:16,96
2023-10-25, 15:08:16,96
2023-10-25, 15:08:16,96
2023-11-20, 15:08:16,67
2023-11-20, 15:08:16,67
2023-11-20, 15:08:17,80
2023-11-20, 15:08:17,91
2023-11-20, 15:08:17,80
2023-11-20, 15:08:17,91
2023-12-09, 15:08:17,117
2023-11-20, 15:08:18,41
2023-11-20, 15:08:18,41
2023-12-08, 15:08:18,134
2023-11-20, 15:08:19,39
2023-11-20, 15:08:19,39
2023-11-20, 15:08:20,41
2023-11-20, 15:08:20,41
2023-11-20, 15:08:21,145
2023-11-20, 15:08:21,145
2023-11-20, 15:08:23,11
2023-11-20, 15:08:24,11
2023-11-20, 15:08:25,19
2023-11-20, 15:08:25,41
2023-11-20, 15:08:25,19
2023-11-20, 15:08:25,41
2023-10-09, 15:08:26,136
2023-10-11, 15:08:28,127
2023-12-17, 15:08:28,45
2023-12-17, 15:08:28,45
2023-12-17, 15:08:28,45
2023-10-02, 15:08:29,120
2023-10-02, 15:08:29,120
2023-10-11, 15:08:29,127
2023-11-20, 15:08:29,41
2023-11-20, 15:08:29,120
2023-11-20, 15:08:29,41
2023-11-20, 15:08:29,120
2023-12-15, 15:08:29,9
2023-11-20, 15:08:30,41
2023-11-20, 15:08:30,41
2023-12-07, 15:08:31,98
2023-10-09, 15:08:32,136
2023-11-20, 15:08:32,41
2023-11-20, 15:08:32,41
2023-12-23, 15:08:33,80
2023-12-23, 15:08:33,80
2023-11-20, 15:08:34,32
2023-11-20, 15:08:34,41
2023-11-20, 15:08:34,32
2023-12-03, 15:08:34,134
2023-12-03, 15:08:34,134
2023-12-03, 15:08:34,134
2023-12-03, 15:08:34,134
2023-12-03, 15:08:34,134
2023-12-15, 15:08:34,9
2023-11-20, 15:08:35,41
2023-11-20, 15:08:35,117
2023-12-03, 15:08:35,134
2023-11-20, 15:08:36,145
2023-11-20, 15:08:36,117
2023-11-20, 15:08:36,145
2023-10-25, 15:08:37,96
2023-11-20, 15:08:37,19
2023-11-20, 15:08:37,41
2023-11-20, 15:08:37,54
2023-11-20, 15:08:37,95
2023-11-20, 15:08:37,19
2023-11-20, 15:08:37,41
2023-11-20, 15:08:37,54
2023-11-20, 15:08:37,95
2023-10-02, 15:08:38,41
2023-10-02, 15:08:38,41
2023-12-07, 15:08:39,98
2023-11-20, 15:08:40,91
2023-11-20, 15:08:40,25
2023-11-20, 15:08:40,91
2023-11-20, 15:08:40,25
2023-12-07, 15:08:40,98
2023-12-11, 15:08:40,91
2023-12-11, 15:08:40,91
2023-12-23, 15:08:40,80
2023-12-23, 15:08:40,80
2023-11-20, 15:08:41,39
2023-11-20, 15:08:41,148
2023-11-20, 15:08:41,39
2023-11-20, 15:08:41,148
2023-11-20, 15:08:42,41
2023-11-20, 15:08:42,41
2023-12-03, 15:08:42,134
2023-12-14, 15:08:42,4
2023-12-14, 15:08:42,4
2023-12-03, 15:08:43,134
2023-12-17, 15:08:43,147
2023-10-25, 15:08:44,102
2023-11-20, 15:08:44,41
2023-11-20, 15:08:44,54
2023-11-20, 15:08:44,41
2023-11-20, 15:08:44,54
2023-12-14, 15:08:44,4
2023-12-17, 15:08:44,147
2023-12-17, 15:08:44,147
2023-11-20, 15:08:45,41
2023-11-20, 15:08:45,46
2023-11-20, 15:08:45,41
2023-11-20, 15:08:45,46
2023-12-14, 15:08:45,4
2023-11-12, 15:08:46,21
2023-12-11, 15:08:46,32
2023-11-20, 15:08:47,41
2023-11-20, 15:08:47,46
2023-11-20, 15:08:47,41
2023-11-20, 15:08:47,46
2023-12-17, 15:08:47,45
2023-12-17, 15:08:47,45
2023-12-17, 15:08:47,45
2023-11-20, 15:08:48,41
2023-11-20, 15:08:48,46
2023-11-20, 15:08:49,41
2023-11-20, 15:08:49,46
2023-11-20, 15:08:50,41
2023-11-20, 15:08:50,46
2023-11-20, 15:08:50,80
2023-11-20, 15:08:50,41
2023-11-20, 15:08:50,46
2023-11-20, 15:08:50,80
2023-11-20, 15:08:51,32
2023-11-20, 15:08:51,32
2023-11-20, 15:08:53,55
2023-11-20, 15:08:53,55
2023-11-20, 15:08:54,11
2023-11-20, 15:08:54,91
2023-11-20, 15:08:54,11
2023-11-20, 15:08:54,91
2023-12-03, 15:08:54,134
2023-12-03, 15:08:54,134
2023-11-12, 15:08:55,21
2023-11-12, 15:08:55,21
2023-11-20, 15:08:55,19
2023-11-20, 15:08:55,41
2023-11-20, 15:08:55,19
2023-11-20, 15:08:55,41
2023-12-24, 15:08:55,151
2023-10-15, 15:08:57,70
2023-11-20, 15:08:57,41
2023-11-20, 15:08:57,91
2023-11-20, 15:08:57,41
2023-10-23, 15:08:58,80
2023-11-20, 15:08:58,91
2023-12-09, 15:08:58,91
2023-12-03, 15:08:59,134
2023-12-03, 15:08:59,134
2023-12-07, 15:08:59,98
2023-11-20, 15:09:00,39
2023-11-20, 15:09:00,148
2023-11-20, 15:09:00,19
2023-11-20, 15:09:00,95
2023-11-20, 15:09:00,148
2023-11-20, 15:09:00,39
2023-11-20, 15:09:01,95
2023-11-20, 15:09:01,19
2023-12-03, 15:09:01,134
2023-11-20, 15:09:02,117
2023-11-20, 15:09:02,120
2023-11-20, 15:09:02,117
2023-11-20, 15:09:02,120
2023-12-03, 15:09:02,134
2023-12-03, 15:09:02,134
2023-11-20, 15:09:03,120
2023-11-20, 15:09:03,120
2023-12-09, 15:09:03,91
2023-12-09, 15:09:03,91
2023-11-20, 15:09:05,117
2023-11-20, 15:09:05,67
2023-11-20, 15:09:05,91
2023-11-20, 15:09:05,117
2023-11-20, 15:09:05,67
2023-11-20, 15:09:06,91
2023-12-03, 15:09:06,134
2023-11-20, 15:09:07,117
2023-11-20, 15:09:07,117
2023-12-03, 15:09:07,134
2023-11-20, 15:09:08,39
2023-11-20, 15:09:08,148
2023-11-20, 15:09:08,39
2023-11-20, 15:09:08,148
2023-10-23, 15:09:09,78
2023-11-20, 15:09:09,142
2023-11-20, 15:09:09,142
2023-12-18, 15:09:09,48
2023-12-18, 15:09:09,48
2023-11-20, 15:09:11,55
2023-11-20, 15:09:11,55
2023-10-23, 15:09:12,78
2023-10-09, 15:09:13,136
2023-11-20, 15:09:13,91
2023-11-20, 15:09:13,41
2023-11-20, 15:09:13,25
2023-11-20, 15:09:13,46
2023-11-20, 15:09:13,91
2023-11-20, 15:09:13,41
2023-11-20, 15:09:13,25
2023-11-20, 15:09:13,46
2023-11-20, 15:09:14,46
2023-11-20, 15:09:14,145
2023-11-20, 15:09:14,46
2023-12-24, 15:09:14,151
2023-11-20, 15:09:15,145
2023-11-20, 15:09:16,32
2023-11-20, 15:09:16,117
2023-11-20, 15:09:16,46
2023-11-20, 15:09:16,41
2023-11-20, 15:09:16,32
2023-11-20, 15:09:16,117
2023-11-20, 15:09:16,46
2023-11-20, 15:09:16,41
2023-11-21, 15:09:16,31
2023-11-20, 15:09:17,46
2023-11-20, 15:09:17,46
2023-12-24, 15:09:17,151
2023-11-20, 15:09:18,11
2023-11-20, 15:09:18,11
2023-12-11, 15:09:19,32
2023-11-20, 15:09:20,67
2023-11-20, 15:09:20,67
2023-12-11, 15:09:21,32
2023-10-23, 15:09:22,78
2023-11-21, 15:09:23,31
2023-11-20, 15:09:25,78
2023-11-20, 15:09:25,78
2023-12-18, 15:09:25,48
2023-12-18, 15:09:25,48
2023-11-20, 15:09:26,91
2023-11-20, 15:09:26,145
2023-11-20, 15:09:26,91
2023-11-20, 15:09:26,145
2023-11-20, 15:09:27,46
2023-11-20, 15:09:27,46
2023-12-24, 15:09:27,151
2023-12-24, 15:09:27,151
2023-10-11, 15:09:28,14
2023-11-20, 15:09:28,78
2023-11-20, 15:09:28,78
2023-11-20, 15:09:29,117
2023-11-20, 15:09:29,117
2023-12-24, 15:09:30,151
2023-10-11, 15:09:31,14
2023-11-20, 15:09:33,19
2023-11-20, 15:09:33,142
2023-11-20, 15:09:33,19
2023-11-20, 15:09:33,142
2023-11-20, 15:09:34,41
2023-11-20, 15:09:34,41
2023-11-20, 15:09:35,41
2023-11-20, 15:09:36,39
2023-11-20, 15:09:36,67
2023-11-20, 15:09:36,41
2023-11-20, 15:09:36,39
2023-11-20, 15:09:36,67
2023-12-17, 15:09:36,45
2023-12-17, 15:09:36,45
2023-12-17, 15:09:36,45
2023-11-15, 15:09:37,55
2023-11-20, 15:09:37,117
2023-11-20, 15:09:37,117
2023-10-07, 15:09:38,6
2023-10-07, 15:09:38,6
2023-11-15, 15:09:38,55
2023-11-15, 15:09:38,55
2023-11-20, 15:09:39,91
2023-11-20, 15:09:39,117
2023-11-20, 15:09:39,91
2023-11-20, 15:09:39,117
2023-11-21, 15:09:39,31
2023-10-11, 15:09:40,18
2023-11-20, 15:09:40,32
2023-11-20, 15:09:40,117
2023-11-20, 15:09:40,91
2023-11-20, 15:09:40,32
2023-11-20, 15:09:40,117
2023-11-20, 15:09:40,91
2023-11-20, 15:09:41,91
2023-11-20, 15:09:41,41
2023-11-20, 15:09:41,148
2023-11-20, 15:09:41,91
2023-11-20, 15:09:41,41
2023-11-20, 15:09:41,148
2023-11-20, 15:09:42,91
2023-11-20, 15:09:42,80
2023-11-20, 15:09:42,91
2023-11-20, 15:09:43,80
2023-11-20, 15:09:44,91
2023-11-20, 15:09:44,91
2023-11-20, 15:09:45,91
2023-11-20, 15:09:45,91
2023-11-20, 15:09:46,46
2023-11-20, 15:09:46,41
2023-11-20, 15:09:46,46
2023-11-20, 15:09:46,41
2023-11-20, 15:09:47,91
2023-11-20, 15:09:47,91
2023-11-20, 15:09:48,91
2023-11-20, 15:09:48,91
2023-11-20, 15:09:49,148
2023-11-20, 15:09:49,91
2023-11-20, 15:09:49,148
2023-11-20, 15:09:50,39
2023-11-20, 15:09:50,91
2023-11-20, 15:09:50,91
2023-11-20, 15:09:50,39
2023-11-20, 15:09:51,142
2023-11-20, 15:09:51,91
2023-11-20, 15:09:51,91
2023-11-20, 15:09:51,142
2023-11-20, 15:09:52,39
2023-11-20, 15:09:52,117
2023-11-20, 15:09:52,91
2023-11-20, 15:09:52,39
2023-11-20, 15:09:52,117
2023-11-20, 15:09:53,41
2023-11-20, 15:09:53,41
2023-11-20, 15:09:54,91
2023-11-20, 15:09:54,39
2023-11-20, 15:09:54,91
2023-11-20, 15:09:54,39
2023-11-20, 15:09:55,91
2023-11-20, 15:09:55,91
2023-11-20, 15:09:56,91
2023-11-20, 15:09:56,91
2023-11-20, 15:09:57,91
2023-11-20, 15:09:57,41
2023-11-20, 15:09:57,91
2023-11-25, 15:09:57,83
2023-11-25, 15:09:57,83
2023-11-11, 15:09:58,43
2023-11-20, 15:09:58,19
2023-11-20, 15:09:58,142
2023-11-20, 15:09:58,41
2023-11-20, 15:09:58,46
2023-11-20, 15:09:58,19
2023-11-20, 15:09:58,142
2023-11-20, 15:09:59,46
2023-11-20, 15:10:00,91
2023-11-20, 15:10:00,91
2023-11-20, 15:10:01,67
2023-11-20, 15:10:01,91
2023-11-20, 15:10:01,117
2023-11-20, 15:10:01,91
2023-11-20, 15:10:01,67
2023-11-20, 15:10:01,117
2023-11-20, 15:10:02,91
2023-11-20, 15:10:02,55
2023-11-20, 15:10:02,91
2023-11-20, 15:10:02,55
2023-11-20, 15:10:03,91
2023-11-20, 15:10:03,41
2023-11-20, 15:10:03,142
2023-11-20, 15:10:03,41
2023-11-20, 15:10:03,91
2023-11-20, 15:10:04,117
2023-11-20, 15:10:04,91
2023-11-20, 15:10:04,142
2023-11-20, 15:10:04,41
2023-11-20, 15:10:04,117
2023-11-20, 15:10:04,91
2023-11-11, 15:10:05,43
2023-11-11, 15:10:05,43
2023-11-20, 15:10:05,11
2023-11-20, 15:10:05,91
2023-11-20, 15:10:05,145
2023-11-20, 15:10:05,78
2023-11-20, 15:10:05,41
2023-11-20, 15:10:05,11
2023-11-20, 15:10:05,91
2023-11-20, 15:10:05,145
2023-11-20, 15:10:05,78
2023-11-14, 15:10:06,78
2023-11-20, 15:10:06,142
2023-11-20, 15:10:06,91
2023-11-20, 15:10:06,142
2023-11-20, 15:10:06,91
2023-11-20, 15:10:07,41
2023-11-20, 15:10:07,148
2023-11-20, 15:10:07,67
2023-11-20, 15:10:07,91
2023-11-20, 15:10:07,11
2023-11-20, 15:10:07,148
2023-11-20, 15:10:07,41
2023-11-20, 15:10:07,67
2023-11-20, 15:10:07,91
2023-11-20, 15:10:07,11
2023-12-18, 15:10:07,81
2023-11-20, 15:10:08,142
2023-11-20, 15:10:08,46
2023-11-20, 15:10:08,39
2023-11-20, 15:10:08,91
2023-11-20, 15:10:08,142
2023-11-20, 15:10:08,46
2023-11-20, 15:10:08,39
2023-11-20, 15:10:08,91
2023-12-18, 15:10:08,48
2023-12-18, 15:10:08,48
2023-11-20, 15:10:09,11
2023-11-20, 15:10:09,67
2023-11-20, 15:10:09,11
2023-11-20, 15:10:09,67
2023-11-20, 15:10:10,41
2023-11-20, 15:10:10,41
2023-11-20, 15:10:11,117
2023-11-20, 15:10:11,117
2023-12-18, 15:10:11,48
2023-12-18, 15:10:11,48
2023-11-20, 15:10:12,142
2023-11-20, 15:10:12,142
2023-11-20, 15:10:13,39
2023-11-20, 15:10:13,39
2023-12-20, 15:10:13,23
2023-12-20, 15:10:13,23
2023-11-20, 15:10:14,91
2023-11-20, 15:10:14,91
2023-12-20, 15:10:16,23
2023-11-20, 15:10:17,32
2023-11-20, 15:10:17,39
2023-11-20, 15:10:17,32
2023-12-18, 15:10:17,48
2023-12-18, 15:10:17,48
2023-11-20, 15:10:18,39
2023-11-20, 15:10:21,39
2023-11-20, 15:10:21,39
2023-11-20, 15:10:23,80
2023-11-20, 15:10:23,80
2023-11-20, 15:10:24,41
2023-11-20, 15:10:24,19
2023-11-20, 15:10:24,41
2023-11-20, 15:10:24,19
2023-11-20, 15:10:25,41
2023-11-20, 15:10:25,41
2023-12-09, 15:10:25,117
2023-12-09, 15:10:25,117
2023-11-20, 15:10:26,11
2023-11-20, 15:10:27,39
2023-11-20, 15:10:27,11
2023-11-20, 15:10:27,39
2023-10-07, 15:10:28,6
2023-10-07, 15:10:28,6
2023-11-20, 15:10:28,67
2023-11-20, 15:10:28,41
2023-11-20, 15:10:28,32
2023-11-20, 15:10:28,67
2023-11-20, 15:10:28,41
2023-11-20, 15:10:28,32
2023-12-17, 15:10:28,45
2023-12-17, 15:10:28,45
2023-12-17, 15:10:28,45
2023-11-20, 15:10:30,41
2023-11-20, 15:10:30,142
2023-11-20, 15:10:30,41
2023-11-20, 15:10:30,142
2023-12-07, 15:10:30,98
2023-11-20, 15:10:31,32
2023-11-20, 15:10:31,117
2023-11-20, 15:10:31,32
2023-11-20, 15:10:31,117
2023-11-20, 15:10:33,117
2023-11-20, 15:10:33,117
2023-12-20, 15:10:34,23
2023-12-20, 15:10:34,23
2023-10-10, 15:10:35,6
2023-11-20, 15:10:35,117
2023-11-20, 15:10:35,11
2023-11-20, 15:10:35,11
2023-11-20, 15:10:35,117
2023-10-10, 15:10:36,6
2023-11-20, 15:10:36,55
2023-11-20, 15:10:37,41
2023-11-20, 15:10:37,55
2023-11-20, 15:10:37,41
2023-10-23, 15:10:39,142
2023-12-07, 15:10:39,98
2023-12-17, 15:10:40,45
2023-12-17, 15:10:40,45
2023-12-17, 15:10:40,45
2023-11-20, 15:10:41,41
2023-11-20, 15:10:41,41
2023-11-20, 15:10:42,148
2023-11-20, 15:10:42,148
2023-11-20, 15:10:43,142
2023-11-20, 15:10:44,148
2023-11-20, 15:10:44,142
2023-11-20, 15:10:44,148
2023-12-18, 15:10:44,48
2023-12-18, 15:10:44,48
2023-11-20, 15:10:47,46
2023-11-20, 15:10:47,46
2023-11-20, 15:10:48,39
2023-11-20, 15:10:48,39
2023-12-15, 15:10:48,9
2023-11-20, 15:10:49,91
2023-11-20, 15:10:49,91
2023-12-17, 15:10:49,15
2023-11-20, 15:10:50,145
2023-11-20, 15:10:50,145
2023-12-15, 15:10:50,9
2023-12-17, 15:10:50,15
2023-12-17, 15:10:50,15
2023-11-20, 15:10:53,46
2023-11-20, 15:10:53,32
2023-11-20, 15:10:53,32
2023-11-20, 15:10:53,46
2023-11-20, 15:10:55,148
2023-11-20, 15:10:55,46
2023-11-20, 15:10:55,148
2023-11-20, 15:10:55,46
2023-11-20, 15:10:56,39
2023-11-20, 15:10:56,39
2023-11-07, 15:10:57,51
2023-11-20, 15:10:57,32
2023-11-20, 15:10:57,32
2023-11-20, 15:10:58,11
2023-11-20, 15:10:58,11
2023-12-09, 15:10:59,148
2023-11-20, 15:11:00,78
2023-11-20, 15:11:00,78
2023-11-20, 15:11:01,41
2023-11-20, 15:11:01,41
2023-11-20, 15:11:02,25
2023-11-20, 15:11:02,19
2023-11-20, 15:11:02,25
2023-11-20, 15:11:03,11
2023-11-20, 15:11:03,19
2023-11-20, 15:11:03,11
2023-11-20, 15:11:04,55
2023-12-15, 15:11:04,9
2023-11-20, 15:11:05,55
2023-11-20, 15:11:06,41
2023-11-20, 15:11:06,41
2023-10-16, 15:11:09,91
2023-11-20, 15:11:12,142
2023-11-20, 15:11:12,142
2023-11-20, 15:11:13,19
2023-11-20, 15:11:13,148
2023-11-20, 15:11:13,19
2023-12-18, 15:11:13,48
2023-12-18, 15:11:13,48
2023-11-20, 15:11:14,148
2023-11-20, 15:11:15,67
2023-11-20, 15:11:15,67
2023-11-20, 15:11:16,39
2023-11-20, 15:11:16,39
2023-11-20, 15:11:17,19
2023-11-20, 15:11:17,19
2023-11-20, 15:11:19,142
2023-11-20, 15:11:19,142
2023-11-20, 15:11:20,55
2023-11-20, 15:11:21,78
2023-11-20, 15:11:21,55
2023-11-20, 15:11:21,78
2023-12-24, 15:11:21,151
2023-11-20, 15:11:22,142
2023-11-20, 15:11:22,142
2023-11-20, 15:11:24,91
2023-11-20, 15:11:24,91
2023-11-18, 15:11:26,148
2023-11-20, 15:11:26,46
2023-11-20, 15:11:26,78
2023-11-20, 15:11:26,46
2023-11-20, 15:11:27,32
2023-11-20, 15:11:27,78
2023-11-20, 15:11:27,32
2023-11-13, 15:11:28,102
2023-11-20, 15:11:28,19
2023-11-20, 15:11:28,19
2023-11-13, 15:11:29,102
2023-11-13, 15:11:29,102
2023-11-20, 15:11:29,32
2023-11-20, 15:11:29,32
2023-11-20, 15:11:30,142
2023-11-20, 15:11:30,142
2023-11-18, 15:11:31,148
2023-11-20, 15:11:31,32
2023-11-20, 15:11:31,41
2023-11-20, 15:11:31,32
2023-11-20, 15:11:31,41
2023-11-20, 15:11:32,67
2023-11-20, 15:11:32,91
2023-11-20, 15:11:32,67
2023-11-20, 15:11:32,91
2023-11-20, 15:11:33,32
2023-11-20, 15:11:33,32
2023-11-20, 15:11:34,91
2023-11-20, 15:11:34,41
2023-11-20, 15:11:34,67
2023-11-20, 15:11:34,91
2023-11-20, 15:11:34,41
2023-12-09, 15:11:34,148
2023-11-20, 15:11:35,67
2023-12-09, 15:11:35,148
2023-11-20, 15:11:36,54
2023-11-20, 15:11:36,41
2023-11-20, 15:11:36,67
2023-11-20, 15:11:36,54
2023-11-20, 15:11:36,41
2023-11-20, 15:11:36,67
2023-11-20, 15:11:37,67
2023-11-20, 15:11:37,25
2023-11-20, 15:11:37,67
2023-11-20, 15:11:37,25
2023-11-20, 15:11:39,67
2023-11-20, 15:11:39,78
2023-11-20, 15:11:39,67
2023-11-20, 15:11:39,78
2023-11-20, 15:11:40,142
2023-11-20, 15:11:40,91
2023-11-20, 15:11:40,41
2023-11-20, 15:11:40,142
2023-11-20, 15:11:40,91
2023-12-21, 15:11:40,129
2023-11-20, 15:11:41,95
2023-11-20, 15:11:41,67
2023-11-20, 15:11:41,41
2023-11-20, 15:11:41,95
2023-11-20, 15:11:41,67
2023-12-09, 15:11:41,148
2023-11-20, 15:11:42,39
2023-11-20, 15:11:42,67
2023-11-20, 15:11:42,39
2023-11-20, 15:11:42,67
2023-11-20, 15:11:43,41
2023-11-20, 15:11:43,67
2023-11-20, 15:11:43,41
2023-11-20, 15:11:44,67
2023-11-20, 15:11:45,19
2023-11-20, 15:11:45,41
2023-11-20, 15:11:45,19
2023-11-20, 15:11:45,41
2023-12-09, 15:11:45,148
2023-12-09, 15:11:45,148
2023-11-20, 15:11:46,142
2023-11-20, 15:11:46,142
2023-11-20, 15:11:48,145
2023-11-20, 15:11:48,145
2023-11-20, 15:11:49,54
2023-11-20, 15:11:49,54
2023-12-09, 15:11:51,148
2023-12-18, 15:11:51,48
2023-12-18, 15:11:51,48
2023-11-20, 15:11:52,39
2023-11-20, 15:11:52,32
2023-11-20, 15:11:52,39
2023-11-20, 15:11:52,32
2023-11-20, 15:11:54,78
2023-11-20, 15:11:54,67
2023-11-20, 15:11:54,91
2023-11-20, 15:11:54,78
2023-11-20, 15:11:54,67
2023-11-20, 15:11:54,91
2023-11-20, 15:11:55,120
2023-11-20, 15:11:55,120
2023-12-09, 15:11:55,148
2023-11-20, 15:11:57,117
2023-11-20, 15:11:57,148
2023-11-20, 15:11:57,117
2023-11-20, 15:11:57,148
2023-11-20, 15:12:00,39
2023-11-20, 15:12:00,117
2023-11-20, 15:12:00,39
2023-11-20, 15:12:00,117
2023-10-03, 15:12:02,58
2023-11-20, 15:12:02,41
2023-11-20, 15:12:02,142
2023-11-20, 15:12:02,117
2023-11-20, 15:12:02,41
2023-11-20, 15:12:02,142
2023-11-20, 15:12:02,117
2023-12-18, 15:12:03,48
2023-12-18, 15:12:03,48
2023-11-20, 15:12:07,46
2023-11-20, 15:12:07,39
2023-11-20, 15:12:07,41
2023-11-20, 15:12:07,11
2023-11-20, 15:12:07,46
2023-11-20, 15:12:07,39
2023-11-20, 15:12:07,41
2023-11-20, 15:12:07,11
2023-11-20, 15:12:08,91
2023-11-20, 15:12:08,91
2023-10-26, 15:12:09,19
2023-10-26, 15:12:09,19
2023-10-26, 15:12:09,19
2023-10-26, 15:12:09,19
2023-10-26, 15:12:09,19
2023-10-26, 15:12:09,19
2023-10-26, 15:12:09,19
2023-11-20, 15:12:11,91
2023-11-20, 15:12:11,67
2023-11-20, 15:12:11,39
2023-11-20, 15:12:11,91
2023-11-20, 15:12:11,67
2023-11-20, 15:12:11,39
2023-11-20, 15:12:14,91
2023-11-20, 15:12:14,91
2023-11-20, 15:12:16,41
2023-11-20, 15:12:16,41
2023-11-20, 15:12:18,25
2023-11-20, 15:12:18,25
2023-11-20, 15:12:19,142
2023-11-20, 15:12:19,142
2023-11-20, 15:12:20,41
2023-11-20, 15:12:20,41
2023-10-26, 15:12:21,19
2023-10-26, 15:12:21,19
2023-11-20, 15:12:21,91
2023-11-20, 15:12:21,91
2023-11-20, 15:12:22,117
2023-11-20, 15:12:22,55
2023-11-20, 15:12:22,117
2023-11-20, 15:12:22,55
2023-11-20, 15:12:23,91
2023-11-20, 15:12:23,41
2023-11-20, 15:12:23,142
2023-11-20, 15:12:23,91
2023-11-20, 15:12:23,41
2023-11-20, 15:12:23,142
2023-11-20, 15:12:24,148
2023-11-20, 15:12:24,148
2023-11-20, 15:12:27,120
2023-11-20, 15:12:27,120
2023-11-20, 15:12:29,117
2023-11-20, 15:12:29,91
2023-11-20, 15:12:29,78
2023-11-20, 15:12:29,117
2023-11-20, 15:12:29,91
2023-11-20, 15:12:29,78
2023-11-10, 15:12:30,117
2023-11-20, 15:12:30,78
2023-11-20, 15:12:30,78
2023-10-25, 15:12:31,59
2023-11-05, 15:12:31,23
2023-11-10, 15:12:31,117
2023-10-07, 15:12:32,144
2023-11-20, 15:12:32,78
2023-11-20, 15:12:32,54
2023-11-20, 15:12:32,78
2023-11-20, 15:12:33,54
2023-11-20, 15:12:34,117
2023-11-20, 15:12:34,117
2023-12-19, 15:12:34,21
2023-10-16, 15:12:40,54
